NU_ANO_CENSO,NO_REGIAO_IES,TP_REDE,NO_CURSO,CO_CURSO,NO_CINE_AREA_GERAL,,TP_GRAU_ACADEMICO,QT_VG_TOTAL,QT_INSCRITO_TOTAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_MAT_RESERVA_VAGA,QT_MAT_RVREDEPUBLICA,QT_MAT_RVETNICO,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_MAT_PROCESCPUBLICA,QT_MAT_PROCESCPRIVADA,QT_CONC_PROCESCPUBLICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Enfermagem,60014,Saúde e bem-estar,,1,472,844,73,60,13,10,6,33,2,0,22,308,255,53,25,5,41,2,0,235,58,47,11,9,2,9,0,0,38,0,0,0,0,0,0,0,0,0,59,14,252,56,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Engenharia Civil,76076,"Engenharia, produção e construção",,1,1162,141,35,2,33,10,1,10,0,0,14,289,80,209,23,7,28,1,0,230,84,26,58,5,2,8,1,0,68,0,0,0,0,0,0,0,0,0,31,4,240,49,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Engenharia De Controle E Automação,65058,"Engenharia, produção e construção",,1,460,18,1,0,1,1,0,0,0,0,0,50,2,48,3,1,9,0,0,37,24,0,24,2,0,2,0,0,20,0,0,0,0,0,0,0,0,0,1,0,35,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Engenharia Elétrica,60482,"Engenharia, produção e construção",,1,460,18,1,0,1,0,1,0,0,0,0,17,1,16,0,0,0,0,0,17,8,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,15,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Estética E Cosmética,1398180,Serviços,,3,230,39,3,3,0,1,1,0,0,0,1,40,39,1,2,0,4,0,0,34,32,32,0,2,0,4,0,0,26,0,0,0,0,0,0,0,0,0,2,1,35,5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Farmácia,51400,Saúde e bem-estar,,1,237,151,26,19,7,2,2,10,0,0,12,149,104,45,13,4,10,1,1,120,72,53,19,9,3,4,1,1,54,0,0,0,0,0,0,0,0,0,21,5,120,29,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Fisioterapia,51407,Saúde e bem-estar,,1,469,281,44,33,11,7,5,16,1,0,15,432,334,98,20,12,42,4,0,354,134,106,28,8,4,16,2,0,104,0,0,0,0,0,0,0,0,0,40,4,356,76,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Gestão Da Tecnologia Da Informação,76937,Computação e Tecnologias da Informação e Comunicação (TIC),,3,116,69,23,7,16,2,2,7,0,0,12,12,3,9,0,0,2,0,0,10,9,3,6,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,20,3,9,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,2,Gestão De Recursos Humanos,76965,"Negócios, administração e direito",,3,691,67,9,6,3,1,0,4,1,0,3,10,5,5,2,0,0,0,0,8,10,5,5,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,1,8,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,2,Gestão Financeira,1521882,"Negócios, administração e direito",,3,231,16,5,2,3,1,1,1,0,0,2,3,0,3,0,0,1,0,0,2,3,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Letras - Inglês,51403,Educação,,2,234,24,8,5,3,2,0,5,0,0,1,64,46,18,8,1,11,0,0,44,26,17,9,3,0,3,0,0,20,0,0,0,0,0,0,0,0,0,6,2,50,14,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Letras - Tradutor E Intérprete,1443419,Artes e humanidades,,1,231,34,4,1,3,1,1,0,0,0,2,15,8,7,5,0,1,0,0,9,10,7,3,3,0,1,0,0,6,0,0,0,0,0,0,0,0,0,2,2,8,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Marketing,5000452,"Negócios, administração e direito",,3,230,15,4,4,0,1,0,1,0,0,2,3,2,1,1,0,0,0,0,2,3,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Matemática,1268237,Educação,,2,233,46,8,3,5,4,0,1,0,0,3,53,18,35,6,3,8,0,0,36,24,10,14,4,3,5,0,0,12,0,0,0,0,0,0,0,0,0,7,1,42,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Nutrição,51458,Saúde e bem-estar,,1,463,73,14,12,2,4,0,5,0,0,5,73,55,18,3,1,6,0,0,63,38,30,8,2,0,2,0,0,34,0,0,0,0,0,0,0,0,0,12,2,61,12,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Odontologia,60016,Saúde e bem-estar,,1,123,790,63,40,23,17,0,7,1,0,38,149,107,42,15,1,13,1,1,118,35,32,3,5,1,3,1,0,25,0,0,0,0,0,0,0,0,0,54,9,83,66,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Pedagogia,51413,Educação,,2,469,131,23,20,3,2,3,4,0,0,14,185,169,16,12,6,18,2,0,147,109,101,8,7,5,15,1,0,81,0,0,0,0,0,0,0,0,0,20,3,158,27,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Psicologia,43631,"Ciências sociais, comunicação e informação",,1,469,1197,132,100,32,24,7,15,1,0,85,325,258,67,32,7,30,3,2,251,75,60,15,7,3,9,2,1,53,0,0,0,0,0,0,0,0,0,113,19,255,70,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Radiologia,99170,Saúde e bem-estar,,3,231,112,19,9,10,2,2,4,1,0,10,69,41,28,7,2,7,2,0,51,43,30,13,3,1,4,0,0,35,0,0,0,0,0,0,0,0,0,17,2,58,11,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Redes De Computadores,76951,Computação e Tecnologias da Informação e Comunicação (TIC),,3,116,13,2,0,2,0,0,1,0,0,1,10,1,9,1,0,1,1,0,7,10,1,9,1,0,1,1,0,7,0,0,0,0,0,0,0,0,0,1,1,7,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Relações Internacionais,1485384,"Ciências sociais, comunicação e informação",,1,460,34,2,1,1,0,0,1,0,0,1,29,18,11,1,3,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Secretariado Executivo - Bilíngue,1179135,"Negócios, administração e direito",,1,230,17,2,2,0,0,0,1,0,0,1,34,33,1,3,1,2,0,0,28,25,24,1,3,1,1,0,0,20,0,0,0,0,0,0,0,0,0,1,1,30,4,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Norte,2,Serviço Social,1180765,Saúde e bem-estar,,1,230,6,0,0,0,0,0,0,0,0,0,9,6,3,2,0,2,0,0,5,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Centro-Oeste,2,Sistemas De Informação,43485,Computação e Tecnologias da Informação e Comunicação (TIC),,1,230,8,4,1,3,3,0,0,0,0,1,8,2,6,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Administração,8333,"Negócios, administração e direito",,1,267,811,55,18,37,16,5,17,0,0,17,145,62,83,68,8,48,4,0,17,40,18,22,21,1,16,2,0,0,0,0,0,0,0,0,0,0,0,35,20,100,45,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Centro-Oeste,2,Administração,1458363,"Negócios, administração e direito",,1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Centro-Oeste,2,Administração,1458376,"Negócios, administração e direito",,1,160,47,27,12,15,7,2,11,0,0,7,24,10,14,5,2,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,17,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Agronomia,1611276,"Agricultura, silvicultura, pesca e veterinária",,1,146,242,24,6,18,14,2,6,0,0,2,22,5,17,14,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,10,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Análise E Desenvolvimento De Sistemas,118966,Computação e Tecnologias da Informação e Comunicação (TIC),,3,274,678,147,34,113,42,13,60,0,0,32,181,41,140,63,17,68,1,1,31,36,7,29,20,5,10,0,1,0,0,0,0,0,0,0,0,0,0,91,56,114,67,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Centro-Oeste,2,Análise E Desenvolvimento De Sistemas,1458369,Computação e Tecnologias da Informação e Comunicação (TIC),,3,320,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Centro-Oeste,2,Análise E Desenvolvimento De Sistemas,1458379,Computação e Tecnologias da Informação e Comunicação (TIC),,3,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Centro-Oeste,2,Arquitetura E Urbanismo,1111011,"Engenharia, produção e construção",,1,189,407,93,59,34,32,7,19,1,1,33,185,118,67,81,16,51,2,1,34,29,21,8,15,5,9,0,0,0,0,0,0,0,0,0,0,0,0,55,38,91,94,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Biomedicina,91295,Saúde e bem-estar,,1,78,860,135,113,22,49,5,41,2,1,37,213,176,37,89,11,67,6,1,39,23,21,2,13,1,8,1,0,0,0,0,0,0,0,0,0,0,0,79,56,118,95,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Ciência Da Computação,8340,Computação e Tecnologias da Informação e Comunicação (TIC),,1,156,422,191,25,166,75,6,54,5,0,51,307,40,267,142,15,95,6,0,49,40,5,35,19,3,18,0,0,0,0,0,0,0,0,0,0,0,0,96,95,146,161,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Ciências Biológicas,19057,Educação,,2,200,536,9,8,1,2,0,2,0,0,5,9,8,1,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Ciências Biológicas,319057,"Ciências naturais, matemática e estatística",,1,191,243,30,19,11,10,1,10,2,0,7,113,70,43,54,7,42,4,0,6,22,9,13,10,2,10,0,0,0,0,0,0,0,0,0,0,0,0,11,19,45,68,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Ciências Contábeis,18060,"Negócios, administração e direito",,1,92,300,78,35,43,24,7,26,0,1,20,153,75,78,49,15,62,3,1,23,34,15,19,10,4,16,3,1,0,0,0,0,0,0,0,0,0,0,53,25,105,48,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Ciências Contábeis,1458366,"Negócios, administração e direito",,1,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Ciências Contábeis,1458378,"Negócios, administração e direito",,1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,2,Ciências Econômicas,8334,"Ciências sociais, comunicação e informação",,1,84,185,81,13,68,34,6,22,1,0,18,173,26,147,84,12,53,4,0,20,25,4,21,16,2,7,0,0,0,0,0,0,0,0,0,0,0,0,44,37,78,95,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,2,Comunicação Social - Publicidade E Propaganda,27830,"Negócios, administração e direito",,1,191,167,64,43,21,27,5,13,1,0,18,114,69,45,51,10,34,1,0,18,23,14,9,12,2,9,0,0,0,0,0,0,0,0,0,0,0,0,27,37,47,67,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,2,Design De Interiores,1448110,Artes e humanidades,,3,200,0,0,0,0,0,0,0,0,0,0,9,7,2,2,1,6,0,0,0,7,7,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Design Visual,1445502,Artes e humanidades,,1,192,207,56,29,27,29,1,13,0,0,13,82,45,37,39,7,23,1,0,12,12,9,3,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,35,21,40,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,2,Direito,18061,"Negócios, administração e direito",,1,1397,1954,323,201,122,108,22,120,3,1,69,714,433,281,248,52,333,8,2,71,129,84,45,47,8,69,4,1,0,0,0,0,0,0,0,0,0,0,205,118,419,295,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Direito,1469905,"Negócios, administração e direito",,1,160,851,81,47,34,25,8,45,1,0,2,79,45,34,25,8,43,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,27,52,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Educação Física,117334,Saúde e bem-estar,,1,273,351,79,18,61,26,4,30,2,0,17,150,32,118,59,8,60,1,0,22,25,7,18,9,2,13,0,0,1,0,0,0,0,0,0,0,0,0,44,35,85,65,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,2,Educação Física,117336,Educação,,2,400,159,2,0,2,1,0,0,0,0,1,4,0,4,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
